,Tweet_ID,Created at,tweet
511,1593929111335993345,2022-11-19 11:28:08+00:00,@RadioCanadaInfo Bravo Elon Musk de sortie les vidanges dehors.  Il va retrouvé du personnel rapidement.
512,1593929110614597633,2022-11-19 11:28:08+00:00,"Elon Musk asks users if Donald Trump can return to Twitter, millions respond quickly
https://t.co/LljpPOR8ii"
513,1593929106030108673,2022-11-19 11:28:07+00:00,@elonmusk Elon musk buying twitter is dangerous and wasteful. cos allowing unrestricted free speech he let right wing disinformation be spread. He also could have used this money to solve world hunger and homelessness. He is wasting our wealth by buying twitter.
514,1593929092285579265,2022-11-19 11:28:04+00:00,"Elon Musk mocks Senate Democrats as clueless for their calls to investigate Twitter

https://t.co/PAwECd8zSr
That’s because Dems are knee deep in the crypto scandal."
515,1593929090867789825,2022-11-19 11:28:03+00:00,#Tendencias | Elon Musk intenta persuadir a empleados “críticos” para que no dejen Twitter .-  📌 https://t.co/unOAPwl7Kq
516,1593929075206283264,2022-11-19 11:27:59+00:00,"@DJJakeJ @themaxburns @santafegirl15 🆘🆘🆘⚠️⚠️⚠️

Very urgent poll: 

Elon Musk is running a poll about Trump.

All should know and vote !⚠️

Especially the people and supporters of the #Ukraine should know that this could lead to a #NAFOart5 enduring event ...

#NAFO #Fellas

https://t.co/kLzQ0sXLuz"
517,1593929060303966208,2022-11-19 11:27:56+00:00,"@caioblinder TOMARA QUE SEJA🙏🙏🙏. SOME DAQUI.
ELON MUSK ESTÁ PERDENDO DINHEIRO PARA NÃO PERDEU OUTRA GERAÇÃO."
518,1593929050216861696,2022-11-19 11:27:53+00:00,"Elon Musk and Twitter

The Destruction of Krypton https://t.co/pE0w2Cxvin via @YouTube"
519,1593929041035288576,2022-11-19 11:27:51+00:00,@elonmusk Fire the Elon Musk
520,1593929019611045888,2022-11-19 11:27:46+00:00,@aaphroditeiy ELON MUSK ATUH
521,1593928994075860997,2022-11-19 11:27:40+00:00,Elon Musk Will Reinstate Trump https://t.co/dv4Vmb7RtF via @YouTube
522,1593928992930889730,2022-11-19 11:27:40+00:00,@TankThink3 @NAFOMoiety The Elon-Musk-Maga-Vatnik-complex is stronger. 😬 Trump and Elon are their messiahs.
523,1593928992532594689,2022-11-19 11:27:40+00:00,@jordanbpeterson @elonmusk I joined Twitter after the Elon Musk purchase.
524,1593928991525769217,2022-11-19 11:27:40+00:00,Vous cassez les couilles à commenter les conneries d'Elon Musk. Laissez le crever dans son coin.
525,1593928989059723266,2022-11-19 11:27:39+00:00,#socialmedia Elon Musk comincia a dare forma alla sua idea di Twitter  https://t.co/0amRSevGHZ via franzrusso
526,1593928988485103618,2022-11-19 11:27:39+00:00,"After attacking Adani and Ambani ad nauseam, Alt News’ out-on-bail Mohammed Zubair begs Elon Musk to invest in Indian media

https://t.co/E9sRaMTUUz"
527,1593928982897913859,2022-11-19 11:27:37+00:00,Elon Musk Demands Sit-Down With Engineers Amid New Twitter Chaos https://t.co/pCJOQ2Wt1A
528,1593928977684504579,2022-11-19 11:27:36+00:00,"Since Elon Musk took over this once great app i feel like by next year everyone will delete the app 

It's kinda like vine remember that SCREW YOU MUSK CHANGED TWITTER BACK TO THE WAY IT WAS YOU ASSHOLE"
529,1593928966867341312,2022-11-19 11:27:34+00:00,@JonathanHoenig @JeffBezos @KennedyNation It’s gross how they are demonizing Elon Musk. Have you seen some of the responses to his tweets?!?! They want him to give away his money instead of buying Twitter.
530,1593928945056948224,2022-11-19 11:27:28+00:00,"@Benioff @elonmusk The problem isn’t people underestimating Elon Musk, the problem is Elon Musk overestimating himself."
531,1593928942402035713,2022-11-19 11:27:28+00:00,@elonmusk Dispossess Elon Musk
532,1593928941814788101,2022-11-19 11:27:28+00:00,Elon musk has changed Twitter like button from ❤️ toVD0F6G1Y
533,1593928940573556737,2022-11-19 11:27:27+00:00,"@elonmusk elon musk frozen in carbonite randomly leaning against the wall in the front foyer of his new Twitter headquarters, cool idea ?"
534,1593928929311690753,2022-11-19 11:27:25+00:00,"@realGeorgeHotz Awesome news. Just think people quit this job, when they had a chance to work with/beside Elon Musk and George Hotz. They will regret this in the years to come."
535,1593928927701094401,2022-11-19 11:27:24+00:00,"⚡️ NEW: CBS West Coast Station KPIX-TV Steps Back From Twitter; Elon Musk Polls Followers On Trump’s Return, writes Caroline Frost to Deadline. 
🔗 https://t.co/1j9eXboOKe https://t.co/ChkFwo7k9P"
536,1593928926816276480,2022-11-19 11:27:24+00:00,"@nick_coatsworth An interesting week in medical media.
At the end of the day, the only conclusion we can reach is that you are the Elon Musk of Australian doctors.
Congratulations you country member."
537,1593928919245201408,2022-11-19 11:27:22+00:00,"Love or hate @elonmusk - but  there’s very few people in history who are true Innovators - Tesla, Benjamin Franklin, Henry Ford, Alexander Graham Bell, Thomas Edison, etc. Whether you like him or not,
Elon Musk is one of those rare innovators.."
538,1593928918691905537,2022-11-19 11:27:22+00:00,@elonmusk https://t.co/4SfLu6F86Y
539,1593928918469263360,2022-11-19 11:27:22+00:00,"Já tenho a minha teoria da conspiração sobre o fim do Twitter:

- Elon Musk comprou o Koo
- Criou um boato que o TT ia acabar
- Propagou que o Koo é a solução
- Contou com a gafanhotagem brasileira de invadir o Koo
- O Koo valorizou um absurdo
- Vende o Koo e tudo volta ao normal"
540,1593928917311627267,2022-11-19 11:27:22+00:00,"“Elon Musk” (アンケート)
Reinstate former President Trump

トランプ前大統領を元の状態に戻す

Yes or No https://t.co/zp2bjpAjCq https://t.co/lJ2WS4cyR7"
541,1593928913562275845,2022-11-19 11:27:21+00:00,"#elon_musk et les 26 salariés de Twitter restants.

#Twittershutdown https://t.co/8zxblQ1YxF"
542,1593928911213064192,2022-11-19 11:27:20+00:00,"Rosa Villa y el rojerío tuitero ha llamado ""niñato"" a Elon Musk"
543,1593928895291854848,2022-11-19 11:27:17+00:00,"@GadSaad @elonmusk Because Elon Musk is trying to reinstate Trump on Twitter, mental health and happiness is at an all time low. Add to that the devastating impact of Climate Change makes it hard to breathe and focus because of all the toxic air. So your Latte didn't get the love it deserved."
544,1593928894045904902,2022-11-19 11:27:16+00:00,@yuzumeNurinmis yalan yanlıs haber yapılıyor elon musk ıle gorusmek ıstıyorum
545,1593928891336249344,2022-11-19 11:27:16+00:00,via @NYTimes https://t.co/gcWyqv0vCT
546,1593928887863775233,2022-11-19 11:27:15+00:00,"@elonmusk And of course, the detail says it all ........
Notice the green ""TIXE"" on the whiteboard.
Like flying a flag upside down.

Elon Musk's Code for ""Leave while you can"" ....."
547,1593928879525109761,2022-11-19 11:27:13+00:00,Compare Elon Musk and Steve Jobs.  The answer is clear.
548,1593928860474933249,2022-11-19 11:27:08+00:00,"Mass report Elon musk 

I don’t even need to do a poll bc everyone hates you and wants you out of this app https://t.co/J8ULA4zlmU"
549,1593928855001001984,2022-11-19 11:27:07+00:00,CBS West Coast Station KPIX-TV Steps Back From Twitter; Elon Musk Polls Followers On Trump’s Return https://t.co/hhpQ2Avczp
550,1593928839737970688,2022-11-19 11:27:03+00:00,"@bellingcat @Johanna_Wild @aiganysh_aidar @LHreports 🆘🆘🆘⚠️⚠️⚠️

Very urgent poll: 

Elon Musk is running a poll about Trump.

All should know and vote !⚠️

Especially the people and supporters of the #Ukraine should know that this could lead to a #NAFOart5 enduring event ...

#NAFO #Fellas

https://t.co/kLzQ0tfmm7"
551,1593928838689366016,2022-11-19 11:27:03+00:00,"@JDCocchiarella @CarrieL2112 Aww poor employees aren’t getting free money now to do drugs and let terrorists have Twitter accounts, so cruel of elon musk"
552,1593928837770911746,2022-11-19 11:27:03+00:00,Elon Musk haciendo encuestitas 😐🤦🏻‍♀️ #RIPTwitter https://t.co/MAI9jnT3NG
553,1593928832368738306,2022-11-19 11:27:02+00:00,Journalist: Elon Musk’s Twitter purchase is an ‘act of war’ … and we’re laughing https://t.co/HZzLY1OX0I via @twitchyteam
554,1593928829323464712,2022-11-19 11:27:01+00:00,"Sondage en ligne d’Elon Musk pour réactiver ou non le compte de Donald Trump….plus de 9 millions de votants !
C’est parlant non ? https://t.co/XaUi6qlFjh"
555,1593928826005823488,2022-11-19 11:27:00+00:00,"Is Elon Musk being punished...? https://t.co/BcuNcgXTfp via @YouTube.
Elon Musk is right. This Lady is the PAST !"
556,1593928823611035651,2022-11-19 11:26:59+00:00,Elon Musk Runs Poll Asking Whether Trump Should Be Reinstated https://t.co/4fuuzWS2XH https://t.co/kBpJs6yL1Z
557,1593928823573192705,2022-11-19 11:26:59+00:00,"@saylor @elonmusk ELON MUSK, Is Legally using his Constitutional Rights, one being the
1st Amendment, Freedom of Speech, THE SAME CONSTITUTION THAT YOU LIBERAL SOCIALIST BOZO'S SWORE OVER TO PROTECT, AND WANT TO DO AWAY WITH? PROVE ME WRONG!"
558,1593928817818861574,2022-11-19 11:26:58+00:00,@catturd2 https://t.co/4SfLu6F86Y
559,1593928817302609920,2022-11-19 11:26:58+00:00,@Lix_wan_Kenobi ELON MUSK BOMBA CARTA
560,1593928814479933441,2022-11-19 11:26:57+00:00,"@ClownWorld_ You forgot to add that like every other man in the world, he was REALLY into you. Maybe even more than Elon Musk, huh?"
561,1593928810575155203,2022-11-19 11:26:56+00:00,@RBReich Elon Musk is the only person who should be worried about that.
562,1593928807605587969,2022-11-19 11:26:56+00:00,"Elon Musk’s Twitter Teeters on the Edge After Another 1,200 Leave https://t.co/QlqUDx4nwx"
563,1593928798180868100,2022-11-19 11:26:53+00:00,"Elon Musk por favor, cierra tuiter ya. No soporto leer más tonterías y soplapolleces. https://t.co/J9vLowCrV9"
564,1593928796876464128,2022-11-19 11:26:53+00:00,"کپتان کو روکا جائے! پی ڈیم ایم کی در خواست پر طااقتور حلقوں کا انکار رانا عظیم
https://t.co/eBMgF4CzEL
#RIPTwitter #GoodByeTwitter #TwitterDown #Twittershutdown #RungDeSoul #Elon Musk #BeforeTwitter #تھپڑ_شریف #گھڑی_چور_شرم_کرو"
565,1593928793236078592,2022-11-19 11:26:52+00:00,@rainhadosincels É que o Elon Musk chegou até a falar que o Twitter iria abaixo
566,1593928788701630470,2022-11-19 11:26:51+00:00,Elon Musk mocks Senate Democrats as clueless for their calls to investigate Twitter https://t.co/mdXaykAP0l #FoxNews
567,1593928785220485125,2022-11-19 11:26:50+00:00,"Lamentable lo de Elon Musk.
Parece ignorar que 1. Trump fue destituido en unas elecciones democráticas. 2. Que no contento con eso instó un acto de violencia contra las instituciones democráticas. 3. Que todavia tiene causas abiertas por ello. https://t.co/xLjQuxqsMb"
568,1593928783719010311,2022-11-19 11:26:50+00:00,"@kur0draws Elon musk asumió presidencia de Twitter y mucha gente renunció, a los que quedaba les impuso un exigente horario 24/7 para sacar Twitter 2.
Gente renunció y los que se iban ponían lo de Bye bye Twitter.
Posiblemente los usuarios con su paranoica mente dice que Twitter se acaba"
569,1593928783605956608,2022-11-19 11:26:50+00:00,https://t.co/EC6wAadpi8
570,1593928780787032064,2022-11-19 11:26:49+00:00,"@jordanbpeterson @JustinTrudeau So does Elon Musk, Cochise."
571,1593928778639720448,2022-11-19 11:26:49+00:00,Elon Musk asks Twitter users to vote on reinstatement of Trump https://t.co/IedMfEJ2Jl
572,1593928774529081346,2022-11-19 11:26:48+00:00,"@DineshDSouza @elonmusk Truth, get familiar with it.
https://t.co/Vqzj86vvBR"
573,1593928771077394433,2022-11-19 11:26:47+00:00,Woke up this morning and twitter working le elon musk https://t.co/mAN2evnouP
574,1593928767378161664,2022-11-19 11:26:46+00:00,"@mangoli69 @LeoPersian @pouriazeraati @elonmusk @elonmusk 
This is a textbook from a 10 year old boy named kian pirfalak
He answered a question ""who's happy in this world?""
""+Me and Elon musk""
He was murdered by gun shut two days ago by IRI'S forces during Iran's revolution.
He was an inventor 💔
#مهسا_امینی 
#کیان_پیرفلک"
575,1593928766392254465,2022-11-19 11:26:46+00:00,Elon Musk vs Social Media https://t.co/2OAnT0MzR6
576,1593928759702609920,2022-11-19 11:26:44+00:00,"🤭

Elon Musk Locks Twitter Employees Out Office, Then Asks Them to Meet Him on the 10th Floor https://t.co/U4KuVuwgA8"
577,1593928750609072128,2022-11-19 11:26:42+00:00,Timcast IRL - Elon Musk REFUSES To Reinstate Alex Jones While Unbanning ... https://t.co/kLsO4UhiIv via @YouTube
578,1593928750491701250,2022-11-19 11:26:42+00:00,Watch First World Cup Match on Twitter: Elon Musk https://t.co/0bUoG1LAOX
579,1593928750332350468,2022-11-19 11:26:42+00:00,"@JulieOwenMoylan Only because Elon Musk has finally passed out, after staying up for 2 weeks messing with it.."
580,1593928741482205185,2022-11-19 11:26:40+00:00,Elon Musk sucks. He isn't fulfilling people's expectations — destroying this site or app. Every morning we wake up and realize it's still functioning and active. Why? Does he not know how to bring down a company? Is he this incompetent?
581,1593928728270233601,2022-11-19 11:26:37+00:00,We not gonna talk about future Elon Musk who's just chilling in the background? 🤨 https://t.co/sUjHXma3Or https://t.co/sYydMEaVOF
582,1593928725560713216,2022-11-19 11:26:36+00:00,Vous cassez les couilles à commenter les conneries d'Elon Musk. Laissez le crever dans son coin.
583,1593928722297810947,2022-11-19 11:26:35+00:00,"Well, Elon musk promising to change this culture at Twitter and to do that you got to get rid of the rock so getting rid of 80% of these employees is the right thing to do. They are spoiled and bad apples."
584,1593928717675696128,2022-11-19 11:26:34+00:00,"Elon Musk Reinstates Kathy Griffin On Twitter, Misspells Name; Comic Responds In Kind https://t.co/FPPvzN8rB7 via @Yahoo"
585,1593928712990478337,2022-11-19 11:26:33+00:00,"ELON MUSK...
the NEW TWITTER road WARRIOR!!! https://t.co/4DJH3k5Sbn"
586,1593928712499519490,2022-11-19 11:26:33+00:00,"@mendlowicz Eu ainda não entendi direito isso. 

A galera tá falando que vai acabar o Twitter, porque o Elon Musk disse que quem quisesse ficar na empresa ia ter que trabalhar?"
587,1593928712327729153,2022-11-19 11:26:33+00:00,https://t.co/qJaRV0QmD3
588,1593928705210023936,2022-11-19 11:26:31+00:00,"Elon Musk faz enquete sobre Trump retornar ou não ao Twitter. Vc já votou?
https://t.co/6RvbnyQYo8"
589,1593928699233304576,2022-11-19 11:26:30+00:00,Elon Musk che scrive una citazione in latino. Io lo amo https://t.co/v7kKBpQENv
590,1593928699195392002,2022-11-19 11:26:30+00:00,@oyenakss Elon Musk attending meeting with twitter employees https://t.co/mYP2q0OXuV
591,1593928691712770048,2022-11-19 11:26:28+00:00,"Elon Musk reinstates Babylon Bee, Jordan Peterson, and Kathy Griffin on Twitter – decision on Donald Trump ban hangs in the balance https://t.co/wpITeYrwbQ"
592,1593928691456872449,2022-11-19 11:26:28+00:00,"@elonmusk Mr Elon Musk, please made do you buy CANTV of Venezuela?"
593,1593928688206155776,2022-11-19 11:26:27+00:00,Elon MuskとSteve Jobsをくらべてみたら？ 答は明らかだ。
594,1593928676600864768,2022-11-19 11:26:24+00:00,"@Shrink_at_Large It doesn't look like twitter is going anywhere anytime soon. Elon Musk spent $44 Billion buying twitter, so he is not going to burn thatamount of money by destroying it"
595,1593928675770372097,2022-11-19 11:26:24+00:00,"#Caminhoneiros 

Elon Musk alterou a animação do like de ❤️ para 💙 https://t.co/aDCnzYpLhC"
596,1593928673006067714,2022-11-19 11:26:24+00:00,"Twitter confronté à une nouvelle vague de départs après l’ultimatum d’Elon Musk à ses salariés
https://t.co/s3UeaRzbHv"
597,1593928662063128583,2022-11-19 11:26:21+00:00,"@Neo_Serval @CerfiaFR @LLigue_d_ombres Après l’extinction de Twitter, ça serait pas mal si Elon Musk pouvait racheter l’humanité."
598,1593928650528890882,2022-11-19 11:26:18+00:00,Elon musk running Twitter has altered my brain chemistry
599,1593928649606107138,2022-11-19 11:26:18+00:00,Pls someone make Elon Musk to finally shut up
600,1593928646502367233,2022-11-19 11:26:17+00:00,https://t.co/ikoDBAMCQF
601,1593928630970851330,2022-11-19 11:26:14+00:00,@wuestenpiratin Elon Musk und die anderen beiden sind auch schon wieder in der Nähe.
602,1593928629393756160,2022-11-19 11:26:13+00:00,"Deutschland im Boykottfieber. 
Eine Top 10 der Entsagung:
1. alles aus Russland (von Putin bis RT) 
2. Fußball in Katar 
3. Gas 
4. Diesel 
5. Fleisch 
6. Kühe - weil pupsen gegen das Klima 
7. Milchprodukte - siehe Punkt 7
8. Huawei 
9. alles von Elon Musk 
10. Palmöl

#Boykott"
603,1593928618857594880,2022-11-19 11:26:11+00:00,"Alguém tinha dúvidas que a carreta furacão da transição cheia de amor tem pessoas com um projeto eleitoral de poder e de abocanhar um carguinho e uma tetinha?
Me sigam 👊🇧🇷! Tags - caminhoneiros, Gilmar Mendes - Bolsonaro - koo - Elon Musk - Twitter - FFAA - exército - Copa - FGV https://t.co/j6uk9pGq6g"
604,1593928611446149120,2022-11-19 11:26:09+00:00,"@hwinkler4real @funder Henry, Important Poll! 
Help Trend #KeepTrumpBanned
Mr. Musk takes his Twitter polls seriously

Retweet this Poll!
~8 million people have voted &amp; more people want to reinstate tRump on Twitter!

Let Elon know, #KeepTrumpBanned

Vote NO on Poll &amp; retweet🙏
https://t.co/JJRMj9uZVX"
605,1593928608099311619,2022-11-19 11:26:08+00:00,@zad0rinha E ainda pro cima pro Elon Musk
606,1593928606341808129,2022-11-19 11:26:08+00:00,@SaikoMene Uma vez Elon Musk disse
607,1593928598049660928,2022-11-19 11:26:06+00:00,"@ICFJ @bellingcat @christogrozev 🆘🆘🆘⚠️⚠️⚠️

Very urgent poll: 

Elon Musk is running a poll about Trump.

All should know and vote !⚠️

Especially the people and supporters of the #Ukraine should know that this could lead to a #NAFOart5 enduring event ...

#NAFO #Fellas

https://t.co/kLzQ0sXLuz"
608,1593928595730305024,2022-11-19 11:26:05+00:00,@atrupar Why are you so envious of Elon Musk?
609,1593928595189207041,2022-11-19 11:26:05+00:00,"Propongo tomar de rehén a Elon Musk, para que twitter no cierre"
610,1593928590361784321,2022-11-19 11:26:04+00:00,@alexisclerel @sergioolpa @ViaderCarlos @natalia_velilla @MagistraThor @JuecesAJFV Por si Elon Musk cierra esto; gracias! Nos hemos entretenido mucho leyéndoos! 😃
611,1593928588222267393,2022-11-19 11:26:03+00:00,"@pouriazeraati Elon, this is #Kian_Pirfalak’s homework assignment. To the question as “who is the luckiest man alive?” He answered “me and Elon Musk” he was shot by IRI’s regime in his dad’s car 2 days ago… you were his role model… t
#MahsaAmini
@elonmusk"
612,1593928584439418881,2022-11-19 11:26:02+00:00,Elon Musk announces ‘best coverage and live commentary’ for 2022 FIFA World Cup on Twitter https://t.co/FRy62aVXUZ #Football #ElonMusk
613,1593928580752367618,2022-11-19 11:26:02+00:00,"Join Elon Musk’s fight against those who believe have the right not to be offended. This imaginary right is the catalyst they use to lash out against those that believe differently, painting them as extremists and ideologues. Free speech can’t exist without the ability to offend. https://t.co/plmvJPtrCU"
614,1593928578542043138,2022-11-19 11:26:01+00:00,"Elon Musk polls users on whether Donald Trump should be allowed to return to Twitter, millions swiftly responding https://t.co/FqO9j2VHc5"
615,1593928566198370305,2022-11-19 11:25:58+00:00,Since Elon Musk brought twitter i've unironically seen white supremacists and people deffending the spain during the colonization of america. This site is fucked up.
616,1593928561232121856,2022-11-19 11:25:57+00:00,Elon Musk's latest tweet shows it's not all fun and games and free-speech conservatives need to be skeptical https://t.co/I9ubmgfjHW via @scrowder
617,1593928555024392193,2022-11-19 11:25:55+00:00,@aGabrielJones @elonmusk You don't have a check mark anyways. You bring nothing for elon musk.
618,1593928552243920898,2022-11-19 11:25:55+00:00,@elonmusk @saylor A majority of Japanese support President Trump and Elon Musk. https://t.co/Kmv81DHJIo it so.😃
619,1593928549920022528,2022-11-19 11:25:54+00:00,"@antoniogm When you're paid to talk about capitalism you can just make sh:t up it seems. 

""I don't know Elon Musk and haven't been as privileged as him but here's my take""."
620,1593928548074536965,2022-11-19 11:25:54+00:00,@elonmusk @UnfollowTrump Should Elon Musk resign?
621,1593928543784034304,2022-11-19 11:25:53+00:00,Beat Elon Musk to Mars with new exhibition at Carnegie Science Center - PGH City Paper https://t.co/SXxWdvSF4T
622,1593928542949105666,2022-11-19 11:25:53+00:00,"Qualche mese fa, Elon Musk minacciava di non comprare più Twitter per la presenza di bot e profili falsi sulla piattaforma. Ora organizza un referendum sulla riammissione di Donald Trump. ""Arriva un milione di voti ogni ora"", twitta. Ma quanti saranno quelli autentici? https://t.co/p7JSCynVGq"
623,1593928541028114432,2022-11-19 11:25:52+00:00,"@elonmusk Did Elon musk just joked about burying twitter, he bought that company for 40,000,000,000,000 of my countries currency and the value of that here is a lot higher than our own anual budget"
624,1593928537399967744,2022-11-19 11:25:51+00:00,"Elon Musk’s confusing new policy on Twitter: Allow hate messages, but see less of them https://t.co/ClUcyIzwiR"
625,1593928536125050886,2022-11-19 11:25:51+00:00,"Nos prochains projets :

-le AB verse en BD 
-Les gags désopilants de Didier Gustin
-Camping Paradis dans le même format que Doggybags 
-La bio BD hilarante d'Elon Musk en dos toilé format 24x32 avec NTF intégrés (scénario et dessins générés par intelligence artificielle)"
626,1593928522057355266,2022-11-19 11:25:48+00:00,"Kathy Griffin called Elon Musk ""Space Karen"" https://t.co/oUkZqH8x0z"
627,1593928521268822016,2022-11-19 11:25:47+00:00,"Dear Twitter Boss-&gt;Sir #Elon #Musk:If:-&gt; Dear Sir #Trump is reinstated back to Twitter with your help:Please also help to reinstate my favourite Account,that: I heve been following,and using with the greatest pleasure for the last 12 years-&gt;@itiraflarburada -&gt; @itiraflarburada 🇹🇷 https://t.co/YLJhPqiH1R"
628,1593928505674309632,2022-11-19 11:25:44+00:00,"Elon Musk put out a pole, asking if  Donald Trump’s Twitter account should be unsuspended, my question is, why is it okay for the Taliban? Al-Qaeda? Isis? The terrorist regime of Iran? To have Twitter accounts but not Donald Trump? Makes no sense. https://t.co/dGXqnzD1mn"
629,1593928501262159873,2022-11-19 11:25:43+00:00,"@hvgoenka Elon Musk was diagnosed with autism. He is intelligent but his social IQ is bad. That's why he is great in Tesla, Spacex but bad in social media."
630,1593928494056148996,2022-11-19 11:25:41+00:00,Elon Musk's $50 billion trial comes to an end today https://t.co/90gC7PGfAW
631,1593928484463656960,2022-11-19 11:25:39+00:00,As pessoas chatas estão deixando o Twitter. Obrigado Elon Musk. O Twitter tá vivinho.
632,1593928480617631745,2022-11-19 11:25:38+00:00,I can guarantee Elon Musk is a dick to AOC in tweets because he's mad he can't have her feet pics
633,1593928473860624385,2022-11-19 11:25:36+00:00,Vous êtes sûrs que c'est pas elon musk qui a acheté ftx ?
634,1593928473831215107,2022-11-19 11:25:36+00:00,"DETAILS: ANDREW TATE Is Back On Twitter, Why He Was Unbanned On Twitter By Elon Musk? Reason Explained!
https://t.co/pdSQIuNuI2"
635,1593928469247062017,2022-11-19 11:25:35+00:00,If I had a dollar for every CHAHOO or 🇼🇸 flag I saw tonight I would be Elon Musk. #samoa
636,1593928464079278080,2022-11-19 11:25:34+00:00,"Elon Musk, verdugo de la información

Nada garantiza —al menos no hasta ahora— q las noticias falsas y los bots, en lugar de disminuir, puedan convertir a ⁦@Twitter⁩ en el reinado de la desinformación. 
@elonmusk⁩ 

Mi columna hoy:  https://t.co/sc1hAGDceF"
637,1593928461084725250,2022-11-19 11:25:33+00:00,@Mary2Drawz Elon Musk is messing about with it - and he's sacked half the staff! But I'm hanging around.
638,1593928456924205056,2022-11-19 11:25:32+00:00,CBS Station KPIX-TV Pauses On Twitter; Elon Musk Polls on Donald Trump – Deadline https://t.co/5qHjit94iC
639,1593928447264722944,2022-11-19 11:25:30+00:00,The Elon Musk effect: have we reached our limit with awful bosses? According to a survey about 13% of managers in Europe fall into the category of “bad bosses”. https://t.co/efTKJO8k8S
640,1593928433423237122,2022-11-19 11:25:26+00:00,"@JulenBollain Sin defender a Elon Musk.
¿No son los trabajadores de Twitter muy muy capitalistas (Elon lo es más)?
Que disfruten su sistema, CERO solidaridad con esquiroles.

No me sé las cifras, pero rebajando la nómina más de 7 veces, perdiendo solo 1/2 de ingresos como sugieres, la salva."
641,1593928421566210048,2022-11-19 11:25:24+00:00,me cae bien Elon Musk .. me encanta !! https://t.co/FVcEcKcjd3
642,1593928418994917376,2022-11-19 11:25:23+00:00,"Kathy Griffin responds to Elon Musk's most generous offer to reinstate her account...and she did it while holding his *ahem* head. 
#SpaceKaren"
643,1593928416608124929,2022-11-19 11:25:22+00:00,"Fortune speaks to Nick Clegg: Meta’s global affairs chief on the future of the #metaverse, Apple getting away ‘scot free,’ and Elon Musk joining the social media club https://t.co/grmedODUe2"
644,1593928416046235648,2022-11-19 11:25:22+00:00,"@elonmusk Yo can we all appreciate this is a public poll. Elon Musk isn’t just a legend, he’s a symbol of hope."
645,1593928414775414785,2022-11-19 11:25:22+00:00,"Elon Musk summons Twitter engineers amid mass resignations and puts up poll on Trump ban

Via The Guardian - UK : Sat, 19 Nov 2022, 03:25:49 GMT

https://t.co/rPjUPY0oaN"
646,1593928411759529984,2022-11-19 11:25:21+00:00,Elon Musk Drama baaz 🤣 https://t.co/GrNUzuWrdu
647,1593928404927135746,2022-11-19 11:25:20+00:00,"Hey Elon Musk, why not reinstate Alex Jones, he reinstated Hollywood's hate speakers."
648,1593928404914446336,2022-11-19 11:25:20+00:00,"La mia teoria è che #Mastodon se l'è comprato Elon Musk di nascosto. Appena saremo tutti lì, chiuderà i cancelli, e dirà ""Vi ho fregato""."
649,1593928403203330048,2022-11-19 11:25:19+00:00,Elon Musk asks Twitter users if Trump should be reinstated | The Guardian Nigeria News - Nigeria and World News https://t.co/Ei7rOXC9Q7
650,1593928397574787072,2022-11-19 11:25:18+00:00,"Isn't it ironic that people love Ironman so much and the same people absolutely hate Elon Musk?

The way stories are told is way more important than the actual story."
651,1593928380583477249,2022-11-19 11:25:14+00:00,"Tra questi votanti non ci sarò io. Non partecipo ai referendum istantanei di @elonmusk. #Ucraina, #Taiwan #Trump. https://t.co/Z0OATIVZGx"
652,1593928379211948035,2022-11-19 11:25:14+00:00,"@worship_Mimi Elon Musk is killing Twitter with idiocy, it's only a matter of time 🙄

Thank you! Catgirl is my spirit animal 💕"
653,1593928377068560384,2022-11-19 11:25:13+00:00,@PabloEchenique Heredar Elon Musk?? 🤣🤣🤣🤣
654,1593928376527753218,2022-11-19 11:25:13+00:00,@Domineegerbrand @Jetconneqt @robertjensen Hendrik houd 's op met trollen. Elon Musk is nu baas van Twitter. Tis niet meer nodig.
655,1593928372660363266,2022-11-19 11:25:12+00:00,@DanielRegha Elon musk should at least consider Daniel. Bro need dis fame by all means. I know if your page is been verified. You will definitely chill out for once
656,1593928368977858561,2022-11-19 11:25:11+00:00,@JohnnyBG19 dus jij denkt dat Twitter blijft bestaan met onze lieve elon Musk Ik denk dat hij iets heel anders met 20 gaat doen maar dat is mij fysio denken
657,1593928365240905728,2022-11-19 11:25:10+00:00,"イーロン・マスクが一度は慰留したTwitterの広告幹部が解雇される - GIGAZINE
https://t.co/drnvlEqMfG"
658,1593928361931333634,2022-11-19 11:25:09+00:00,"@carliswalker yes, like elon musk; pay or comply. 🤣👍🏾"
659,1593928357443518468,2022-11-19 11:25:08+00:00,"@radwansoccer @cryptojack Congrats Elon Musk! Welcome to a big family, the XRPCommunity #XRPL"
660,1593928353064656896,2022-11-19 11:25:07+00:00,"@ragnars @TFBaguette 🆘🆘🆘⚠️⚠️⚠️

Very urgent poll: 

Elon Musk is running a poll about Trump.

All should know and vote !⚠️

Especially the people and supporters of the #Ukraine should know that this could lead to a #NAFOart5 enduring event ...

#NAFO #Fellas

https://t.co/kLzQ0sXLuz"
661,1593928351303041025,2022-11-19 11:25:07+00:00,"Ver ""Elon Musk, Twitter y los mensajes de odio."" en YouTube
https://t.co/yhdpLOMEHh"
662,1593928350619557889,2022-11-19 11:25:07+00:00,How Elon Musk’s Twitter reign magnified his brutal management style https://t.co/qbCR9pfF68
